C,Dataset,Class,Accuracy,Precision,F1,Recall
0.001,Train,0,0.700980833258346,0.700175482577087,0.7707485339772335,0.8571428571428571
0.001,Train,1,0.700980833258346,0.703030303030303,0.5701720346656318,0.4795474325500435
0.001,Validation,0,0.702658928330409,0.6998497370398197,0.7718280683583636,0.8603093973678134
0.001,Validation,1,0.702658928330409,0.709832134292566,0.5733100910323455,0.4808317089018843
0.001,Test,0,0.6903765690376569,0.6918298192771084,0.7621318954790544,0.8483379501385041
0.001,Test,1,0.6903765690376569,0.6866952789699571,0.5566293003478933,0.46798830029249266
0.001,Train,0,0.7044841031793642,0.7087326370194896,0.7695995323004969,0.841903300076746
0.001,Train,1,0.7044841031793642,0.6947394418374907,0.5880631336887217,0.5097861544037695
0.001,Validation,0,0.7065730867863409,0.7082448349102143,0.7713985278654049,0.846917570999769
0.001,Validation,1,0.7065730867863409,0.7026905829596413,0.5904295403165034,0.50909681611436
0.001,Test,0,0.694830611418545,0.7001739802822347,0.7621251972645976,0.8361034164358264
0.001,Test,1,0.694830611418545,0.682468694096601,0.5744400527009222,0.495937601559961
0.001,Train,0,0.7074816814500579,0.7159503342884431,0.7671288952566137,0.8261875895514162
0.001,Train,1,0.7074816814500579,0.6900550314465409,0.6067571070595351,0.5414032382420971
0.001,Validation,0,0.7103522742610339,0.7165510406342914,0.7711177474402731,0.8346802124220735
0.001,Validation,1,0.7103522742610339,0.6971235194585449,0.605659683939728,0.5354126055880442
0.001,Test,0,0.6982048859495209,0.7085987261146497,0.7610089781958101,0.8217913204062789
0.001,Test,1,0.6982048859495209,0.6763102725366876,0.5906261442694983,0.5242118947026324
0.001,Train,0,0.709015240987571,0.7204491725768322,0.7673561151079137,0.8207964601769911
0.001,Train,1,0.709015240987571,0.6862051541182416,0.611619876895361,0.5516587677725119
0.001,Validation,0,0.7123768389796193,0.7196485623003195,0.7718171110397258,0.8321403832833064
0.001,Validation,1,0.7123768389796193,0.6972094960433153,0.61106041248403,0.543859649122807
0.001,Test,0,0.6995545957619111,0.7111913357400722,0.7611075338055376,0.8185595567867036
0.001,Test,1,0.6995545957619111,0.6756087494841106,0.5952727272727273,0.5320116997075073
0.001,Train,0,0.7099080183963208,0.7245527217358203,0.7663566453275356,0.8132797812339772
0.001,Train,1,0.7099080183963208,0.6819042073081962,0.6174939028409465,0.5642013972536738
0.001,Validation,0,0.7121068970171414,0.7226499189627229,0.7698284234380058,0.8235973216347264
0.001,Validation,1,0.7121068970171414,0.6910634856449657,0.615744910826878,0.555230669265757
0.001,Test,0,0.7022540153866919,0.7161447742984953,0.7615135135135135,0.8130193905817175
0.001,Test,1,0.7022540153866919,0.6748293857888398,0.6038074712643678,0.5463113422164446
0.001,Train,0,0.7100373419714762,0.7264555386530217,0.7652693302254434,0.8084647941515968
0.001,Train,1,0.7100373419714762,0.6794591113972955,0.6208154380184738,0.5714904679376083
0.001,Validation,0,0.7127817519233365,0.7248418044498878,0.7694474539544962,0.8199030247056107
0.001,Validation,1,0.7127817519233365,0.6892430278884463,0.6191839656406586,0.562053281351527
