C,Dataset,Class,Accuracy,Precision,F1,Recall
0.01,Test,0,0.7110452985124857,0.7435275972237524,0.7586982182002135,0.7745008033050264
0.01,Test,1,0.7110452985124857,0.6600346020761245,0.6399396125136291,0.6210320690216506
0.01,Train,0,0.718773373223635,0.750860796851943,0.764588029050839,0.7788265306122449
0.01,Train,1,0.718773373223635,0.6689576174112256,0.6508172362555721,0.6336347197106691
0.01,Validation,0,0.7122568486235444,0.7438742995275245,0.7600336794835812,0.7769107183842093
0.01,Validation,1,0.7122568486235444,0.6622654621264767,0.640726111437936,0.6205437082858538
0.01,Test,0,0.711651073568015,0.7438353148392779,0.7592987976177099,0.7754188661923341
0.01,Test,1,0.711651073568015,0.6610081413476528,0.6404833836858006,0.6211948559335829
0.01,Train,0,0.7157682167498738,0.7493998153277932,0.76210150711301,0.7752411882701309
0.01,Train,1,0.7157682167498738,0.6637130198656567,0.6470219435736677,0.6311497689589562
0.01,Validation,0,0.7127953153395705,0.7447440836543754,0.7602674307545367,0.7764516869405554
0.01,Validation,1,0.7127953153395705,0.6625086625086625,0.6418799832144356,0.6224971512290411
0.01,Test,0,0.7127280070000673,0.7455268389662028,0.7597928860873481,0.7746155611659399
0.01,Test,1,0.7127280070000673,0.6615543684301224,0.6427255985267035,0.6249389549080254
0.01,Train,0,0.715670436187399,0.7494261384672344,0.7616073444201972,0.7741910808536678
0.01,Train,1,0.715670436187399,0.6637430231233625,0.647804335742079,0.6326131798936054
0.01,Validation,0,0.7128626236790738,0.7462901439645626,0.7595807033363391,0.7733532246958916
0.01,Validation,1,0.7128626236790738,0.6610605800583491,0.643609022556391,0.627055184763145
0.01,Test,0,0.7130645486975836,0.7473602311881739,0.7593021286206313,0.7716318567821896
0.01,Test,1,0.7130645486975836,0.6604095563139932,0.6448387903024244,0.6299853491779261
0.01,Train,0,0.7163531655510265,0.7513043478260869,0.7613053466343582,0.7715761944249537
0.01,Train,1,0.7163531655510265,0.6634714782445259,0.6505413499193734,0.6381055676066522
0.01,Validation,0,0.7147472571851653,0.7493871183418765,0.7604025327905924,0.771746614643103
0.01,Validation,1,0.7147472571851653,0.661907190209077,0.6475968734408781,0.6338922350643008
0.01,Test,0,0.7124587736420542,0.7483784388280027,0.7580425917535115,0.7679596052329585
0.01,Test,1,0.7124587736420542,0.6581572273879966,0.6457123901144468,0.6337294481523685
0.01,Train,0,0.7144047695365088,0.7504674394999733,0.7592282332594714,0.768195986219719
0.01,Train,1,0.7144047695365088,0.6603093196570238,0.6490744387554155,0.6382154751762064
0.01,Validation,0,0.7156222655987077,0.7501393068093168,0.7611239893707242,0.7724351618085838
0.01,Validation,1,0.7156222655987077,0.6629843643779741,0.6487070757462376,0.6350317434478268
0.01,Test,0,0.7136030154136097,0.7490783152720366,0.7591282196433626,0.7694514574248336
0.01,Test,1,0.7136030154136097,0.6598374534371825,0.6468586604697485,0.6343805958000976
0.01,Train,0,0.7151030710980227,0.7508775214115224,0.7595512001136202,0.768427606686144
0.01,Train,1,0.7151030710980227,0.6616041433370661,0.6504954582989265,0.6397536545749865
0.01,Validation,0,0.7145453321666555,0.7501398053908959,0.7597847635230813,0.7696809731466605
0.01,Validation,1,0.7145453321666555,0.6607505070993914,0.6483124637200431,0.6363340387432851
0.01,Test,0,0.7140068654506293,0.7501961223803654,0.7590860123603788,0.7681891209547854
0.01,Test,1,0.7140068654506293,0.6595888102460398,0.648174215450857,0.6371479733029465
0.01,Train,0,0.7149481451934583,0.7507471359787481,0.759830280625105,0.7691359074672564
0.01,Train,1,0.7149481451934583,0.6611111111111111,0.6494358597007603,0.6381658230899012
0.01,Validation,0,0.7147472571851653,0.7502236135957067,0.7599954694755918,0.770025246729401
0.01,Validation,1,0.7147472571851653,0.6610857432775241,0.6484737889847378,0.6363340387432851
0.01,Test,0,0.7140068654506293,0.750140056022409,0.7591133284199785,0.7683038788156988
0.01,Test,1,0.7140068654506293,0.6596426163182738,0.6481159420289855,0.6369851863910142
0.01,Train,0,0.7154973187641634,0.7516449828024525,0.7602571374550955,0.7690689312217887
0.01,Train,1,0.7154973187641634,0.6612423545255597,0.6501875965570514,0.6394963911651381
0.01,Validation,0,0.714679948845662,0.750083826981111,0.7599796161032784,0.7701400045903144
0.01,Validation,1,0.714679948845662,0.661082910321489,0.648303326972538,0.6360084649194204
0.01,Test,0,0.7130645486975836,0.749299876778313,0.7583470324811519,0.767615331650218
0.01,Test,1,0.7130645486975836,0.6585160202360877,0.6468980369419366,0.6356828910955559
0.1,Train,0,0.7221723518850988,0.7564480471628593,0.7683383233532934,0.7806083650190114
0.1,Train,1,0.7221723518850988,0.6687715269804823,0.6530269058295964,0.6380065717415115
0.1,Validation,0,0.7107760651544727,0.742027397260274,0.7591232692415494,0.7770254762451227
0.1,Validation,1,0.7107760651544727,0.6610258199581298,0.6381473684210527,0.6167996093114113
0.1,Test,0,0.7113818402100021,0.7431333772797187,0.7593174674449933,0.7762221712187285
0.1,Test,1,0.7113818402100021,0.6611642050390965,0.6396032946713733,0.6194041999023279
0.1,Train,0,0.7218669359362728,0.7552972060753798,0.76468913146654,0.774317570165321
0.1,Train,1,0.7218669359362728,0.6720670391061453,0.6599917706761761,0.6483427647534358
0.1,Validation,0,0.7131318570370869,0.7494956287827841,0.7583352234066681,0.7673858159283911
0.1,Validation,1,0.7131318570370869,0.6584667228306655,0.6471270077827455,0.6361712518313528
0.1,Test,0,0.7102375984384465,0.7490679019319851,0.7549103330486764,0.7608446178563232
0.1,Test,1,0.7102375984384465,0.653013653013653,0.6456498477240925,0.6384502685984047
0.1,Train,0,0.7197456993268512,0.7556527170518426,0.7635216156516251,0.7715561224489796
0.1,Train,1,0.7197456993268512,0.6661696178937558,0.6560807709958697,0.6462929475587703
0.1,Validation,0,0.7140068654506293,0.7503644723561737,0.7590040269979014,0.767844847372045
0.1,Validation,1,0.7140068654506293,0.6594276094276095,0.648348919970206,0.6376363340387433
0.1,Test,0,0.7131991653765901,0.7498597239367074,0.758241134751773,0.7668120266238238
0.1,Test,1,0.7131991653765901,0.6582576522031618,0.6475308131359087,0.6371479733029465
0.1,Train,0,0.7166657317552028,0.7534144059869037,0.761283614537549,0.7693189416372146
0.1,Train,1,0.7166657317552028,0.6616225304749895,0.6515350120731287,0.6417504756727371
0.1,Validation,0,0.713670323753113,0.7496082381911797,0.7589528558476881,0.7685333945375258
0.1,Validation,1,0.713670323753113,0.6594631099105183,0.6474390850323223,0.6358456780074881
0.1,Test,0,0.7134683987346032,0.7499158909947292,0.7585502807554875,0.7673858159283911
0.1,Test,1,0.7134683987346032,0.6587542087542088,0.6476868327402135,0.6369851863910142
0.1,Train,0,0.7162538143959791,0.7532262905162065,0.7605014961554487,0.7679186108773809
0.1,Train,1,0.7162538143959791,0.6612326931665923,0.651951340342379,0.6429269351861904
0.1,Validation,0,0.7152857239011914,0.7517969451931716,0.7599046429787717,0.7681891209547854
0.1,Validation,1,0.7152857239011914,0.6606752897698639,0.6502976190476191,0.6402409246296598
0.1,Test,0,0.7132664737160934,0.7517522043861632,0.7574031890660592,0.7631397750745926
0.1,Test,1,0.7132664737160934,0.6566295125603061,0.6494981076188909,0.6425199413967118
0.1,Train,0,0.7169514977001608,0.7556438390717619,0.7599809735214841,0.7643681826880143
0.1,Train,1,0.7169514977001608,0.6605715335844896,0.6551237071125894,0.649765003615329
0.1,Validation,0,0.715689573938211,0.7535577140275581,0.7595628415300546,0.765664448014689
0.1,Validation,1,0.715689573938211,0.6598367482925204,0.6522311872221307,0.6447989581637636
0.1,Test,0,0.7125933903210607,0.7516991391028546,0.75658419792498,0.761533165021804
0.1,Test,1,0.7125933903210607,0.6553325592967325,0.6491948734801183,0.6431710890444409
0.1,Train,0,0.7153022629655748,0.7545056015586946,0.7584049613752584,0.76234483512878
0.1,Train,1,0.7153022629655748,0.6583601918088201,0.653480024968789,0.6486716753156223
0.1,Validation,0,0.7164972740122502,0.7541205689771957,0.7603004780332346,0.7665825109019968
0.1,Validation,1,0.7164972740122502,0.6609434905817636,0.6531049250535332,0.6454501058114928
0.1,Test,0,0.7125260819815575,0.7514431239388795,0.7566243090774403,0.7618774386045444
0.1,Test,1,0.7125260819815575,0.6554300896712055,0.6489108096999588,0.6425199413967118
0.1,Train,0,0.716084700603001,0.7546883879522637,0.7589474937492559,0.7632549451602089
0.1,Train,1,0.716084700603001,0.6600178829355526,0.6546819034623913,0.649431510557661
0.1,Validation,0,0.715689573938211,0.7535577140275581,0.7595628415300546,0.765664448014689
0.1,Validation,1,0.715689573938211,0.6598367482925204,0.6522311872221307,0.6447989581637636
0.1,Test,0,0.7134010903950999,0.7524932003626473,0.7572129091116433,0.7619921964654579
0.1,Test,1,0.7134010903950999,0.6562241007790486,0.6502956636005256,0.6444733843398991
0.1,Train,0,0.7156960510570403,0.7547106325706595,0.758859849445995,0.7630549413165504
0.1,Train,1,0.7156960510570403,0.6589128305582762,0.6537106765456091,0.648590021691974
0.1,Validation,0,0.7156222655987077,0.7537018198259297,0.7594100563749216,0.7652054165710351
0.1,Validation,1,0.7156222655987077,0.659567387687188,0.6523492141857977,0.6452873188995605
0.1,Test,0,0.7131991653765901,0.7525808281338627,0.7569171087911462,0.7613036492999771
0.1,Test,1,0.7131991653765901,0.6557431314134392,0.6503077554370127,0.6449617450756959
0.1,Train,0,0.7161928694832731,0.755075806268668,0.7594835618261679,0.7639430801009869
0.1,Train,1,0.7161928694832731,0.6594370860927152,0.6538977207431527,0.648450643078092
0.1,Validation,0,0.7147472571851653,0.7525389302640487,0.7588757396449705,0.7653201744319486
0.1,Validation,1,0.7147472571851653,0.658882402001668,0.6508485747240073,0.6430083021325086
0.1,Test,0,0.7127280070000673,0.7514137073060394,0.7568922305764411,0.7624512279091118
0.1,Test,1,0.7127280070000673,0.655860349127182,0.6489554202993914,0.6421943675728471
1.0,Train,0,0.7230700179533214,0.7585185185185185,0.7684803001876173,0.7787072243346007
1.0,Train,1,0.7230700179533214,0.6685649202733486,0.655499720826354,0.6429353778751369
1.0,Validation,0,0.7125933903210607,0.7449834619625137,0.7598965362123257,0.7754188661923341
1.0,Validation,1,0.7125933903210607,0.6618282357007085,0.6420787929589271,0.6234738727006349
1.0,Test,0,0.7120549236050346,0.7454082761672937,0.7590130689499774,0.7731237089740647
1.0,Test,1,0.7120549236050346,0.6602509022168758,0.6423674970740679,0.6254273156438223
1.0,Train,0,0.7211937619207899,0.7554051513442377,0.7638057218895542,0.772395232602845
1.0,Train,1,0.7211937619207899,0.6705620478575404,0.6598220396988365,0.649420641336567
1.0,Validation,0,0.7132664737160934,0.7510144274120829,0.7577618560218355,0.7646316272664677
1.0,Validation,1,0.7132664737160934,0.6573099415204678,0.6487467018469657,0.640403711541592
1.0,Test,0,0.7108433734939759,0.750453514739229,0.7549903045511578,0.7595822813862749
1.0,Test,1,0.7108433734939759,0.6529733311247308,0.6472906403940887,0.6417060068370503
1.0,Train,0,0.7198952879581152,0.7559055118110236,0.7635881573133009,0.7714285714285715
1.0,Train,1,0.7198952879581152,0.666232073011734,0.6563904945407836,0.6468354430379747
1.0,Validation,0,0.7139395571111261,0.7506175611947002,0.7587968217934166,0.7671563002065641
1.0,Validation,1,0.7139395571111261,0.6590488993446479,0.6485860757400363,0.6384502685984047
1.0,Test,0,0.7127280070000673,0.7498875899280576,0.7576377058489494,0.7655496901537755
1.0,Test,1,0.7127280070000673,0.657272269753397,0.64738929279577,0.6377991209506756
1.0,Train,0,0.7164413530038706,0.7533695245226507,0.761026804708552,0.7688413411023021
1.0,Train,1,0.7164413530038706,0.6612067758644827,0.6514033514930004,0.6418863821690677
1.0,Validation,0,0.713670323753113,0.75,0.7587614834977884,0.7677300895111315
1.0,Validation,1,0.713670323753113,0.6590870810173488,0.6478476821192053,0.6369851863910142
1.0,Test,0,0.7134010903950999,0.7498878420816509,0.7584798638684062,0.7672710580674776
1.0,Test,1,0.7134010903950999,0.6586433260393874,0.6476332340284674,0.6369851863910142
1.0,Train,0,0.7167474421109317,0.7540010519197535,0.7607459631566977,0.7676126367321962
1.0,Train,1,0.7167474421109317,0.6615041782729805,0.652919828439459,0.6445554228639669
1.0,Validation,0,0.7150164905431783,0.7521386762719495,0.7594044777815661,0.7668120266238238
1.0,Validation,1,0.7150164905431783,0.6598024443328311,0.6505447342357213,0.641543219925118
1.0,Test,0,0.7133337820555967,0.7518941535677938,0.7574186933986444,0.7630250172136791
1.0,Test,1,0.7133337820555967,0.6566345194546059,0.6496668585999835,0.6428455152205763
1.0,Train,0,0.7172506637747279,0.7558960776894943,0.7602346599016965,0.764623333545959
1.0,Train,1,0.7172506637747279,0.6609390792979877,0.6554882216248235,0.6501265365148229
1.0,Validation,0,0.7151511072221848,0.7531631269769543,0.7590800409882728,0.7650906587101216
1.0,Validation,1,0.7151511072221848,0.6591174021648626,0.6516298979255845,0.6443105974279668
1.0,Test,0,0.7119203069260281,0.751132759401903,0.7560141374985748,0.7609593757172366
1.0,Test,1,0.7119203069260281,0.6545032343672251,0.6483733158067696,0.6423571544847794
1.0,Train,0,0.7148214629142894,0.7541959935029778,0.7579508665016187,0.7617433149231695
1.0,Train,1,0.7148214629142894,0.657683846637335,0.652989586177308,0.6483618619781581
1.0,Validation,0,0.7158241906172175,0.7532701849345963,0.7598680468661131,0.7665825109019968
1.0,Validation,1,0.7158241906172175,0.660377358490566,0.6519947246950214,0.64382223669217
1.0,Test,0,0.712660698660564,0.7516132684252236,0.7567105488117627,0.7618774386045444
1.0,Test,1,0.712660698660564,0.6555444887118194,0.6491329004684803,0.6428455152205763
1.0,Train,0,0.7162810265039966,0.7548420703698442,0.7591199161824935,0.763446525216725
1.0,Train,1,0.7162810265039966,0.6602696381895722,0.6549089172409088,0.6496345425013536
1.0,Validation,0,0.7155549572592044,0.7538461538461538,0.7592571493676655,0.7647463851273812
1.0,Validation,1,0.7155549572592044,0.6592986538141932,0.6524671052631579,0.6457756796353573
1.0,Test,0,0.7132664737160934,0.7522083805209513,0.7571819425444597,0.7622217121872848
1.0,Test,1,0.7132664737160934,0.6562137049941928,0.6499589153656532,0.64382223669217
1.0,Train,0,0.7160201435979258,0.7549304066271393,0.7591602004355456,0.7634376594658956
1.0,Train,1,0.7160201435979258,0.6593595003367828,0.6540529049108634,0.6488310436249699
1.0,Validation,0,0.7155549572592044,0.7535593220338983,0.7593942154406741,0.7653201744319486
1.0,Validation,1,0.7155549572592044,0.6595638421841186,0.6521810699588477,0.6449617450756959
1.0,Test,0,0.7133337820555967,0.7525223897517288,0.7571143427430853,0.761762680743631
1.0,Test,1,0.7133337820555967,0.6560636182902585,0.6502996961983742,0.6446361712518314
1.0,Train,0,0.7162826179631583,0.7551707187960828,0.7595504763353553,0.7639813327212914
1.0,Train,1,0.7162826179631583,0.6595298532170842,0.6540261019453336,0.6486134476583274
1.0,Validation,0,0.7143434071481457,0.7524853140533213,0.7583969031082773,0.7644021115446408
1.0,Validation,1,0.7143434071481457,0.6581182348043297,0.6506420810009879,0.6433338759563731
1.0,Test,0,0.7121895402840412,0.7510749038243947,0.7563810391978122,0.761762680743631
1.0,Test,1,0.7121895402840412,0.6550922080079747,0.6484130899523105,0.6418687937489825
10.0,Train,0,0.723294434470377,0.7584165741768405,0.7687980498781174,0.779467680608365
10.0,Train,1,0.723294434470377,0.6691386195094124,0.6554903604358759,0.6423877327491785
10.0,Validation,0,0.7123241569630477,0.7450331125827815,0.7595364014853156,0.7746155611659399
10.0,Validation,1,0.7123241569630477,0.6612040710712438,0.6420435510887772,0.6239622334364318
10.0,Test,0,0.7131991653765901,0.7464305478693968,0.7599301369091216,0.773927014000459
10.0,Test,1,0.7131991653765901,0.6616283064239094,0.6438779774341831,0.627055184763145
10.0,Train,0,0.7211937619207899,0.7554051513442377,0.7638057218895542,0.772395232602845
10.0,Train,1,0.7211937619207899,0.6705620478575404,0.6598220396988365,0.649420641336567
10.0,Validation,0,0.7135357070741065,0.7516369383608038,0.7577964944229456,0.7640578379619004
10.0,Validation,1,0.7135357070741065,0.657276212702117,0.6494811398451655,0.6418687937489825
10.0,Test,0,0.7110452985124857,0.7505383656352714,0.7552032844842334,0.7599265549690154
10.0,Test,1,0.7110452985124857,0.6532979781239642,0.647450110864745,0.6417060068370503
10.0,Train,0,0.7198204936424831,0.7560030015007504,0.7634503662541046,0.7710459183673469
10.0,Train,1,0.7198204936424831,0.6659843691849646,0.6564563462949377,0.6471971066907776
10.0,Validation,0,0.7138722487716228,0.7505895564289725,0.7587263749361485,0.7670415423456507
10.0,Validation,1,0.7138722487716228,0.6589381720430108,0.6485324514262092,0.6384502685984047
10.0,Test,0,0.7127953153395705,0.7499157019219962,0.7577082505252399,0.765664448014689
10.0,Test,1,0.7127953153395705,0.6573825503355705,0.6474427827811287,0.6377991209506756
10.0,Train,0,0.7166657317552028,0.7537942664418212,0.7611029655205033,0.7685547807813545
10.0,Train,1,0.7166657317552028,0.6612610093666993,0.6519192336847909,0.6428377276433813
10.0,Validation,0,0.7135357070741065,0.7500560915413955,0.7585659178579532,0.7672710580674776
10.0,Validation,1,0.7135357070741065,0.6587582029278143,0.6478570246566275,0.6373107602148788
10.0,Test,0,0.7135357070741065,0.7501683501683502,0.7585111211983658,0.7670415423456507
10.0,Test,1,0.7135357070741065,0.6586514208844796,0.6479735318444996,0.6376363340387433
10.0,Train,0,0.7166576916173039,0.7538877620013522,0.7606882959369314,0.7676126367321962
10.0,Train,1,0.7166576916173039,0.6614287306363535,0.652771667399912,0.6443382911735968
10.0,Validation,0,0.7148818738641718,0.7520828642197703,0.7592634689702205,0.7665825109019968
10.0,Validation,1,0.7148818738641718,0.659581589958159,0.650437365901964,0.641543219925118
10.0,Test,0,0.7132664737160934,0.7517522043861632,0.7574031890660592,0.7631397750745926
10.0,Test,1,0.7132664737160934,0.6566295125603061,0.6494981076188909,0.6425199413967118
10.0,Train,0,0.7171758722560861,0.7559298511228867,0.7601255986552063,0.7643681826880143
10.0,Train,1,0.7171758722560861,0.6607585636881256,0.655491276818658,0.6503073029645697
10.0,Validation,0,0.7152857239011914,0.7533333333333333,0.7591664768845365,0.7650906587101216
10.0,Validation,1,0.7152857239011914,0.6592308972864991,0.6518518518518519,0.6446361712518314
10.0,Test,0,0.7117856902470217,0.751076365284387,0.7558722919042189,0.7607298599954097
10.0,Test,1,0.7117856902470217,0.6542861880285193,0.6482667980942993,0.6423571544847794
10.0,Train,0,0.714885569587794,0.7543327556325823,0.7579657696389214,0.7616339476130585
10.0,Train,1,0.714885569587794,0.6576880791581593,0.653148761941899,0.6486716753156223
10.0,Validation,0,0.7158241906172175,0.7532701849345963,0.7598680468661131,0.7665825109019968
10.0,Validation,1,0.7158241906172175,0.660377358490566,0.6519947246950214,0.64382223669217
10.0,Test,0,0.712660698660564,0.7516702525195335,0.7566828156169849,0.761762680743631
10.0,Test,1,0.712660698660564,0.6554928642548955,0.6491905661927849,0.6430083021325086
10.0,Train,0,0.7162529799467116,0.7549995261112691,0.7590100283461566,0.7630633651036927
10.0,Train,1,0.7162529799467116,0.6600700886415172,0.655051314398718,0.6501082837033026
10.0,Validation,0,0.7154203405801979,0.7538478949751019,0.7590883190883191,0.7644021115446408
10.0,Validation,1,0.7154203405801979,0.6590267397442285,0.6524169681025979,0.6459384665472896
10.0,Test,0,0.7136030154136097,0.7525773195876289,0.7574254603500371,0.7623364700481983
10.0,Test,1,0.7136030154136097,0.6565505804311774,0.6504559270516718,0.6444733843398991
10.0,Train,0,0.7160201435979258,0.7550376509191873,0.7591092689322647,0.763225038271815
10.0,Train,1,0.7160201435979258,0.6592619790710483,0.65415793788141,0.6491323210412148
10.0,Validation,0,0.7154876489197012,0.7535314724827664,0.7593235779764277,0.7652054165710351
10.0,Validation,1,0.7154876489197012,0.6594540612516645,0.652127396922064,0.6449617450756959
10.0,Test,0,0.7132664737160934,0.7525515990020413,0.757015742642026,0.761533165021804
10.0,Test,1,0.7132664737160934,0.6559032952475575,0.6503037268100477,0.6447989581637636
10.0,Train,0,0.7163723664430434,0.7552077426184265,0.7596448196528055,0.7641343432025094
10.0,Train,1,0.7163723664430434,0.6596754608676454,0.6540976877821864,0.6486134476583274
10.0,Validation,0,0.7145453321666555,0.7526262283971535,0.7585814310923892,0.7646316272664677
10.0,Validation,1,0.7145453321666555,0.6583944037308461,0.6508602947229769,0.6434966628683054
10.0,Test,0,0.7123241569630477,0.7510744175525899,0.7565504670767829,0.7621069543263713
10.0,Test,1,0.7123241569630477,0.655361596009975,0.6484619180786314,0.6417060068370503
