C,Dataset,Class,Accuracy,Precision,F1,Recall
0.01,Test,0,0.7175026968716289,0.7513286093888397,0.7641031415381151,0.777319587628866
0.01,Test,1,0.7175026968716289,0.6648275862068965,0.6479583263317089,0.6319239593575877
0.1,Train,0,0.7194244604316546,0.7473045822102425,0.7804363124560169,0.8166421207658321
0.1,Train,1,0.7194244604316546,0.6635135135135135,0.6114570361145704,0.5669745958429562
0.1,Validation,0,0.712378640776699,0.7293464858199753,0.7689307767305817,0.8130584192439863
0.1,Validation,1,0.712378640776699,0.68,0.6191751472951259,0.5683382497541789
0.1,Test,0,0.7094120819848975,0.7267131719327041,0.766749648230328,0.811454753722795
0.1,Test,1,0.7094120819848975,0.6762391817466562,0.6146969426068299,0.5634218289085545
0.1,Train,0,0.7192627556754326,0.7526373226627865,0.7681455355485428,0.7843062926459439
0.1,Train,1,0.7192627556754326,0.6652941176470588,0.6442608943320991,0.6245168415240199
0.1,Validation,0,0.721143473570658,0.7548258264921234,0.7669071235347159,0.7793814432989691
0.1,Validation,1,0.721143473570658,0.6689584049501547,0.6530201342281879,0.637823664372337
0.1,Test,0,0.7125134843581445,0.7460877231650871,0.7605032576949,0.7754868270332188
0.1,Test,1,0.7125134843581445,0.6596040291767975,0.6404721753794267,0.6224188790560472
0.1,Train,0,0.7132154629907103,0.749938529628719,0.7611679560768655,0.7727387889536357
0.1,Train,1,0.7132154629907103,0.6559263521288837,0.641169853768279,0.6270627062706271
0.1,Validation,0,0.7231661272923409,0.7584973166368515,0.7676813398212063,0.7770904925544101
0.1,Validation,1,0.7231661272923409,0.6694972826086957,0.6575479566305255,0.6460176991150443
0.1,Test,0,0.7127831715210357,0.7476179924662087,0.7600810993466998,0.7729667812142039
0.1,Test,1,0.7127831715210357,0.6586290044781261,0.6422573060127645,0.626679777122255
0.1,Train,0,0.7109787616586133,0.7466071760550288,0.7574500188608072,0.7686124401913875
0.1,Train,1,0.7109787616586133,0.6565340909090909,0.6424798443147067,0.6290146978769733
0.1,Validation,0,0.7212783171521036,0.7573924731182796,0.7658851512062521,0.7745704467353952
0.1,Validation,1,0.7212783171521036,0.6666666666666666,0.655672163918041,0.6450344149459194
0.1,Test,0,0.7156148867313916,0.751113089937667,0.7618832561815513,0.7729667812142039
0.1,Test,1,0.7156148867313916,0.6610807113543091,0.6470292887029289,0.6335627663061292
0.1,Train,0,0.7085580726357426,0.7437215450139522,0.7575168287210172,0.7718335619570188
0.1,Train,1,0.7085580726357426,0.6530706836616454,0.6348276638882632,0.6175761560376944
0.1,Validation,0,0.7216828478964401,0.7552695806523186,0.7673579801623084,0.7798396334478809
0.1,Validation,1,0.7216828478964401,0.6696459264352012,0.6536912751677852,0.6384791871517536
0.1,Test,0,0.714940668824164,0.7492801771871539,0.761936936936937,0.775028636884307
0.1,Test,1,0.714940668824164,0.661496035849707,0.6448252688172043,0.628974106850213
0.1,Train,0,0.7104435121366497,0.7459267426191352,0.7590849591722246,0.7727157360406092
0.1,Train,1,0.7104435121366497,0.6545805207328833,0.6371914014831502,0.6207022677395757
0.1,Validation,0,0.7216828478964401,0.7558372248165444,0.7670954637779283,0.7786941580756014
0.1,Validation,1,0.7216828478964401,0.6690647482014388,0.6542713567839196,0.640117994100295
0.1,Test,0,0.7193905070118662,0.7526548672566372,0.7657850309510411,0.7793814432989691
0.1,Test,1,0.7193905070118662,0.6674723756906077,0.6500756684042375,0.6335627663061292
0.1,Train,0,0.7073139407949657,0.7432332024201252,0.7544445641633445,0.7659993436166721
0.1,Train,1,0.7073139407949657,0.6523081924577373,0.6377940241576605,0.6239116915422885
0.1,Validation,0,0.7204692556634305,0.7585740072202166,0.7643514834602706,0.7702176403207331
0.1,Validation,1,0.7204692556634305,0.6638739946380697,0.6565037282518641,0.6492953130121272
0.1,Test,0,0.718311758360302,0.7553859964093357,0.763178777916336,0.7711340206185567
0.1,Test,1,0.718311758360302,0.6625,0.6524704708035268,0.6427400852179613
0.1,Train,0,0.708506573772334,0.7452619843924192,0.7556518462697814,0.7663354986625908
0.1,Train,1,0.708506573772334,0.6522604492465169,0.6388192703982177,0.6259208731241473
0.1,Validation,0,0.7200647249190939,0.7566718995290423,0.7647325475974615,0.7729667812142039
0.1,Validation,1,0.7200647249190939,0.6648630368616841,0.6544607190412783,0.6443788921665028
0.1,Test,0,0.7173678532901834,0.753973584060891,0.7626811594202898,0.7715922107674685
0.1,Test,1,0.7173678532901834,0.6619192946761614,0.6506666666666666,0.6397902327105867
0.1,Train,0,0.7116316236328223,0.7490475401689581,0.758025312211885,0.7672209026128266
0.1,Train,1,0.7116316236328223,0.6547993458296641,0.643227879387049,0.6320582877959927
0.1,Validation,0,0.7219525350593312,0.7591717308125141,0.7658946412352406,0.772737686139748
0.1,Validation,1,0.7219525350593312,0.6663303060881265,0.6577025232403718,0.6492953130121272
0.1,Test,0,0.7179072276159655,0.754535274356103,0.7630804077010193,0.7718213058419244
0.1,Test,1,0.7179072276159655,0.6624872924432396,0.6514495168277241,0.6407735168797116
0.1,Train,0,0.712108953613808,0.750318089963326,0.7578907578907579,0.7656178402321674
0.1,Train,1,0.712108953613808,0.6546641161246765,0.6449753339615321,0.6355691500983177
0.1,Validation,0,0.7223570658036678,0.7599188458070334,0.7660493125781161,0.7722794959908362
0.1,Validation,1,0.7223570658036678,0.6664429530201342,0.6585972475543028,0.6509341199606686
0.1,Test,0,0.718311758360302,0.7557303370786517,0.7630175836642087,0.770446735395189
0.1,Test,1,0.718311758360302,0.6621712744436952,0.6528170184477314,0.6437233693870862
1.0,Train,0,0.7194244604316546,0.7510259917920656,0.7787234042553192,0.8085419734904271
1.0,Train,1,0.7194244604316546,0.6587926509186351,0.6167076167076168,0.5796766743648961
1.0,Validation,0,0.7117044228694714,0.7313525867442343,0.7670516452386141,0.8064146620847652
1.0,Validation,1,0.7117044228694714,0.6753745678063773,0.6218606296427308,0.576204523107178
1.0,Test,0,0.7091423948220065,0.73,0.7646481178396072,0.8027491408934708
1.0,Test,1,0.7091423948220065,0.6708715596330275,0.6193753308628904,0.5752212389380531
1.0,Train,0,0.7188132164531356,0.7531945965680905,0.767342384229124,0.7820318423047763
1.0,Train,1,0.7188132164531356,0.6637426900584795,0.6447032093155354,0.6267255659856433
1.0,Validation,0,0.7210086299892126,0.756478999106345,0.765976699468386,0.7757159221076747
1.0,Validation,1,0.7210086299892126,0.6670068027210885,0.6546486396261059,0.6427400852179613
1.0,Test,0,0.7138619201725998,0.7487247726768684,0.7608744647284201,0.7734249713631157
1.0,Test,1,0.7138619201725998,0.6597867217062263,0.6438402148371937,0.6286463454605048
1.0,Train,0,0.715013485166317,0.752157829839704,0.7623094226443389,0.7727387889536357
1.0,Train,1,0.715013485166317,0.6575028636884307,0.6442199775533108,0.6314631463146315
1.0,Validation,0,0.7224919093851133,0.7584584360295765,0.7668781150883552,0.7754868270332188
1.0,Validation,1,0.7224919093851133,0.6681341009143245,0.6572285143237842,0.6466732218944609
1.0,Test,0,0.7127831715210357,0.749832327297116,0.7589952477936185,0.768384879725086
1.0,Test,1,0.7127831715210357,0.6564729867482161,0.6446446446446447,0.6332350049164208
1.0,Train,0,0.7119901112484549,0.7482282730324505,0.7579106451308208,0.7678468899521531
1.0,Train,1,0.7119901112484549,0.6570540005654509,0.6445707946193315,0.6325530756668482
1.0,Validation,0,0.7215480043149946,0.759009009009009,0.7654741624077229,0.7720504009163803
1.0,Validation,1,0.7215480043149946,0.6656586021505376,0.6573751451800233,0.6492953130121272
1.0,Test,0,0.7138619201725998,0.7510633534810836,0.7597373188405797,0.7686139747995419
1.0,Test,1,0.7138619201725998,0.6575110206849779,0.6463333333333333,0.6355293346443789
1.0,Train,0,0.7091873426824883,0.7454974904044878,0.7574053243344582,0.7696997408931565
1.0,Train,1,0.7091873426824883,0.6526436781609195,0.6370470099854145,0.6221783914091606
1.0,Validation,0,0.7224919093851133,0.757190635451505,0.7674576271186441,0.7780068728522337
1.0,Validation,1,0.7224919093851133,0.6693961105424769,0.6559679037111334,0.6430678466076696
1.0,Test,0,0.7153451995685005,0.7504444444444445,0.761872532430908,0.7736540664375716
1.0,Test,1,0.7153451995685005,0.6611796982167353,0.6462208815149991,0.6319239593575877
1.0,Train,0,0.7107431824992508,0.7468369979118045,0.7590038075026527,0.7715736040609137
1.0,Train,1,0.7107431824992508,0.6543115037449587,0.6383138173302108,0.6230797366495977
1.0,Validation,0,0.7222222222222222,0.7571970542289668,0.7671263848066923,0.777319587628866
1.0,Validation,1,0.7222222222222222,0.668824531516184,0.6558636819244905,0.6433956079973779
1.0,Test,0,0.7176375404530745,0.7518296739853626,0.7640297498309668,0.7766323024054983
1.0,Test,1,0.7176375404530745,0.6646026831785345,0.648539778449144,0.6332350049164208
1.0,Train,0,0.7079560778270083,0.7440748219789564,0.7548247978436657,0.7658899463953616
1.0,Train,1,0.7079560778270083,0.6528228423101882,0.6389329946014608,0.6256218905472637
1.0,Validation,0,0.7204692556634305,0.7578757875787578,0.7646724940401862,0.7715922107674685
1.0,Validation,1,0.7204692556634305,0.664535666218035,0.6558193591233604,0.6473287446738775
1.0,Test,0,0.718042071197411,0.7556205035971223,0.7627368659934188,0.7699885452462772
